code14,name14,prov14,unit,name_carto,code24,code24_commune,name24,label04,idh04,src04
09.541.05.13.,Imilmaiss,Taroudannt,09.541.05.13.,Imilmaiss,95411113,95411113,Commune d'Imilmaiss,Taroudannt Imilmaiss,0.362,direct
09.541.05.15.,Issen,Taroudannt,09.541.05.15.,Issen,95411115,95411115,Commune d'Issen,Taroudannt Issen,0.551,direct
09.541.05.17.,Lagfifat,Taroudannt,09.541.05.17.,Lagfifat,95410517,95410517,Commune de Lagfifat,Taroudannt Lagfifat,0.559,direct
09.541.05.19.,Lakhnafif,Taroudannt,09.541.05.19.,Lakhnafif,95410519,95410519,Commune de Lakhnafif,Taroudannt Lakhnafif,0.61,direct
09.541.05.21.,Lamhadi,Taroudannt,09.541.05.21.,Lamhadi,95410521,95410521,Commune de Lamhadi,Taroudannt Lamhadi,0.603,direct
09.541.05.23.,Machraa El Ain,Taroudannt,09.541.05.23.,Machraa El Ain,95410523,95410523,Commune de Machraa El Ain,Taroudannt Machraa El Ain,0.605,direct
09.541.05.25.,Sidi Ahmed Ou Amar,Taroudannt,09.541.05.25.,Sidi Ahmed Ou Amar,95410525,95410525,Commune de Sidi Ahmed Ou Amar,Taroudannt Sidi Ahmed Ou Amar,0.604,direct
09.541.05.27.,Sidi Boumoussa,Taroudannt,09.541.05.27.,Sidi Boumoussa,95410527,95410527,Commune de Sidi Boumoussa,Taroudannt Sidi Boumoussa,0.623,direct
09.541.05.29.,Sidi Moussa Lhamri,Taroudannt,09.541.05.29.,Sidi Moussa Lhamri,95411129,95411129,Commune de Sidi Moussa Lhamri,Taroudannt Sidi Moussa Lhamri,0.516,direct
09.541.05.31.,Talmakante,Taroudannt,09.541.05.31.,Talmakante,95411133,95411133,Commune de Talmakante,Taroudannt Talmakante,0.437,direct
09.541.05.33.,Tidsi Nissendalene,Taroudannt,09.541.05.33.,Tidsi-Nissendalene,95410533,95410533,Commune de Tidsi-Nissendalene,Taroudannt Tidsi Nissendalene,0.483,direct
09.541.07.01.,Agadir Melloul,Taroudannt,09.541.07.01.,Agadir Melloul,95410701,95410701,Commune d'Agadir Melloul,Taroudannt Agadir Melloul,0.463,direct
09.541.07.03.,Ahl Tifnoute,Taroudannt,09.541.07.03.,Ahl Tifnoute,95410703,95410703,Commune d'Ahl Tifnoute,Taroudannt Ahl Tifnoute,0.413,direct
09.541.07.05.,Askaouen,Taroudannt,09.541.07.05.,Askaouen,95410705,95410705,Commune d'Askaouen,Taroudannt Askaouen,0.468,direct
09.541.07.07.,Assaisse,Taroudannt,09.541.07.07.,Assaisse,95410707,95410707,Commune d'Assaisse,Taroudannt Assaisse,0.461,direct
09.541.07.09.,Assaki,Taroudannt,09.541.07.09.,Assaki,95410709,95410709,Commune d'Assaki,Taroudannt Assaki,0.541,direct
09.541.07.11.,Azrar,Taroudannt,09.541.07.11.,Azrar,95410711,95410711,Commune d'Azrar,Taroudannt Azrar,0.386,direct
09.541.07.13.,Iguidi,Taroudannt,09.541.07.13.,Iguidi,95410713,95410713,Commune d'Iguidi,Taroudannt Iguidi,0.527,direct
09.541.07.15.,Sidi Hsaine,Taroudannt,09.541.07.15.,Sidi Hsaine,95410715,95410715,Commune de Sidi Hsaine,Taroudannt Sidi Hsaine,0.499,direct
09.541.07.17.,Taouyalte,Taroudannt,09.541.07.17.,Taouyalte,95410717,95410717,Commune de Taouyalte,Taroudannt Taouyalte,0.482,direct
09.541.07.19.,Tassousfi,Taroudannt,09.541.07.19.,Tassousfi,95410719,95410719,Commune de Tassousfi,Taroudannt Tassousfi,0.532,direct
09.541.07.21.,Tizgzaouine,Taroudannt,09.541.07.21.,Tizgzaouine,95410721,95410721,Commune de Tizgzaouine,Taroudannt Tizgzaouine,0.512,direct
09.541.07.23.,Toubkal,Taroudannt,09.541.07.23.,Toubkal,95410723,95410723,Commune de Toubkal,Taroudannt Toubkal,0.414,direct
09.541.07.25.,Zagmouzen,Taroudannt,09.541.07.25.,Zagmouzen,95410725,95410725,Commune de Zagmouzen,Taroudannt Zagmouzen,0.453,direct
09.541.07.37.,Ouzioua,Taroudannt,09.541.07.37.,Ouzioua,95410737,95410737,Commune d'Ouzioua,Taroudannt Ouzioua,0.482,direct
09.541.07.65.,Tisrasse,Taroudannt,09.541.07.65.,Tisrasse,95410765,95410765,Commune de Tisrasse,Taroudannt Tisrasse,0.475,direct
09.541.09.01.,Ahmar Laglalcha,Taroudannt,09.541.09.01.,Ahmar Laglalcha,95411101,95411101,Commune d'Ahmar Laglalcha,Taroudannt Ahmar Laglalcha,0.583,direct
09.541.09.03.,Ait Igas,Taroudannt,09.541.09.03.,Ait Igas,95410903,95410903,Commune d'Ait Igas,Taroudannt Ait Igas,0.561,direct
09.541.09.05.,Ait Makhlouf,Taroudannt,09.541.09.05.,Ait Makhlouf,95410905,95410905,Commune d'Ait Makhlouf,Taroudannt Ait Makhlouf,0.508,direct
09.541.09.11.,Bounrar,Taroudannt,09.541.09.11.,Bounrar,95410911,95410911,Commune de Bounrar,Taroudannt Bounrar,0.489,direct
09.541.09.15.,Freija,Taroudannt,09.541.09.15.,Freija,95410915,95410915,Commune de Freija,Taroudannt Freija,0.515,direct
09.541.09.19.,Ida Ou Moumen,Taroudannt,09.541.09.19.,Ida Ou Moumen,95411119,95411119,Commune d'Ida Ou Moumen,Taroudannt Ida Ou Moumen,0.548,direct
09.541.09.27.,Imoulass,Taroudannt,09.541.09.27.,Imoulass,95410927,95410927,Commune d'Imoulass,Taroudannt Imoulass,0.499,direct
09.541.09.31.,Lamnizla,Taroudannt,09.541.09.31.,Lamnizla,95411131,95411131,Commune de Lamnizla,Taroudannt Lamnizla,0.567,direct
09.541.09.41.,Sidi Ahmed Ou Abdallah,Taroudannt,09.541.09.41.,Sidi Ahmed Ou Abdallah,95410941,95410941,Commune de Sidi Ahmed Ou Abdallah,Taroudannt Sidi Ahmed Ou Abdallah,0.482,direct
09.541.09.43.,Sidi Borja,Taroudannt,09.541.09.43.,Sidi Borja,95410943,95410943,Commune de Sidi Borja,Taroudannt Sidi Borja,0.55,direct
09.541.09.45.,Sidi Dahmane,Taroudannt,09.541.09.45.,Sidi Dahmane,95410945,95410945,Commune de Sidi Dahmane,Taroudannt Sidi Dahmane,0.597,direct
09.541.09.51.,Tafraouten,Taroudannt,09.541.09.51.,Tafraouten,95410951,95410951,Commune de Tafraouten,Taroudannt Tafraouten,0.477,direct
09.541.09.55.,Tamaloukte,Taroudannt,09.541.09.55.,Tamaloukte,95410955,95410955,Commune de Tamaloukte,Taroudannt Tamaloukte,0.554,direct
09.541.09.57.,Tazemmourt,Taroudannt,09.541.09.57.,Tazemmourt,95410957,95410957,Commune de Tazemmourt,Taroudannt Tazemmourt,0.565,direct
09.541.09.63.,Tiout,Taroudannt,09.541.09.63.,Tiout,95410963,95410963,Commune de Tiout,Taroudannt Tiout,0.553,direct
09.541.09.71.,Zaouia Sidi Tahar,Taroudannt,09.541.09.71.,Zaouia Sidi Tahar,95411171,95411171,Commune de Zaouia Sidi Tahar,Taroudannt Zaouia Sidi Tahar,0.601,direct
09.551.01.01.,Akka (Mun.),Tata,09.551.01.01.,Akka (M),95510101,95510101,Commune d'Akka,Tata Akka (M),0.632,direct
09.551.01.03.,Fam El Hisn (Mun.),Tata,09.551.01.03.,Fam El Hisn (M),95510103,95510103,Commune de Fam El Hisn,Tata Fam El Hisn (M),0.62,direct
09.551.01.05.,Foum Zguid (Mun.),Tata,09.551.01.05.,Foum Zguid (M),95510105,95510105,Commune de Foum Zguid,Tata Foum Zguid (M),0.611,direct
09.551.01.07.,Tata (Mun.),Tata,09.551.01.07.,Tata (M),95510107,95510107,Commune de Tata,Tata Tata (M),0.668,direct
09.551.03.01.,Ait Ouabelli,Tata,09.551.03.01.,Ait Ouabelli,95510301,95510301,Commune d'Ait Ouabelli,Tata Ait Ouabelli,0.608,direct
09.551.03.03.,Kasbat Sidi Abdellah Ben M'Barek,Tata,09.551.03.03.,Kasbat Sidi Abdellah Ben M'Barek,95510303,95510303,Commune de Kasbat Sidi Abdellah Ben M'barek,Tata Kasbat Sidi Abdellah Ben M.,0.54,fuzzy
09.551.03.05.,Tamanarte,Tata,09.551.03.05.,Tamanarte,95510305,95510305,Commune de Tamanarte,Tata Tamanarte,0.528,direct
09.551.03.07.,Tizounine,Tata,09.551.03.07.,Tizounine,95510307,95510307,Commune de Tizounine,Tata Tizounine,0.606,direct
09.551.05.01.,Aguinane,Tata,09.551.05.01.,Aguinane,95510501,95510501,Commune d'Aguinane,Tata Aguinane,0.616,direct
09.551.05.03.,Akka Ighane,Tata,09.551.05.03.,Akka-Ighane,95510503,95510503,Commune d'Akka-Ighane,Tata Akka Ighane,0.512,direct
09.551.05.05.,Allougoum,Tata,09.551.05.05.,Allougoum,95510505,95510505,Commune d'Allougoum,Tata Allougoum,0.502,direct
09.551.05.07.,Ibn Yacoub,Tata,09.551.05.07.,Ibn Yacoub,95510507,95510507,Commune d'Ibn Yacoub,Tata Ibn Yacoub,0.496,direct
09.551.05.09.,Tissint,Tata,09.551.05.09.,Tissint,95510509,95510509,Commune de Tissint,Tata Tissint,0.542,direct
09.551.05.11.,Tlite,Tata,09.551.05.11.,Tlite,95510511,95510511,Commune de Tlite,Tata Tlite,0.507,direct
09.551.07.01.,Adis,Tata,09.551.07.01.,Adis,95510701,95510701,Commune d'Adis,Tata Adis,0.647,direct
09.551.07.03.,Issafen,Tata,09.551.07.03.,Issafen,95510703,95510703,Commune d'Issafen,Tata Issafen,0.59,direct
09.551.07.05.,Oum El Guerdane,Tata,09.551.07.05.,Oum El Guerdane,95510705,95510705,Commune d'Oum El Guerdane,Tata Oum El Guerdane,0.592,direct
09.551.07.07.,Tagmout,Tata,09.551.07.07.,Tagmout,95510707,95510707,Commune de Tagmout,Tata Tagmout,0.559,direct
09.551.07.09.,Tigzmerte,Tata,09.551.07.09.,Tigzmerte,95510709,95510709,Commune de Tigzmerte,Tata Tigzmerte,0.638,direct
09.551.07.11.,Tizaghte,Tata,09.551.07.11.,Tizaghte,95510711,95510711,Commune de Tizaghte,Tata Tizaghte,0.582,direct
09.581.01.05.,Tafraout (Mun.),Tiznit,09.581.01.05.,Tafraout (M),95810105,95810105,Commune de Tafraout,Tiznit Tafraout (M),0.64,direct
09.581.01.07.,Tiznit (Mun.),Tiznit,09.581.01.07.,Tiznit (M),95810107,95810107,Commune de Tiznit,Tiznit Tiznit (M),0.757,direct
09.581.03.01.,Ait Issafen,Tiznit,09.581.03.01.,Ait Issafen,95810301,95810301,Commune d'Ait Issafen,Tiznit Ait Issafen,0.511,direct
09.581.03.03.,Anzi,Tiznit,09.581.03.03.,Anzi,95810303,95810303,Commune d'Anzi,Tiznit Anzi,0.551,direct
09.581.03.05.,Arbaa Ait Ahmed,Tiznit,09.581.03.05.,Arbaa Ait Ahmed,95810305,95810305,Commune d'Arbaa Ait Ahmed,Tiznit Arbaa Ait Ahmed,0.554,direct
09.581.03.07.,Ida Ou Gougmar,Tiznit,09.581.03.07.,Ida Ou Gougmar,95810307,95810307,Commune d'Ida Ou Gougmar,Tiznit Ida Ou Gougmar,0.544,direct
09.581.03.09.,Sidi Ahmed Ou Moussa,Tiznit,09.581.03.09.,Sidi Ahmed Ou Moussa,95810309,95810309,Commune de Sidi Ahmed Ou Moussa,Tiznit Sidi Ahmed Ou Moussa,0.608,direct
09.581.03.11.,Tafraout El Mouloud,Tiznit,09.581.03.11.,Tafraout El Mouloud,95810311,95810311,Commune de Tafraout El Mouloud,Tiznit Tafraout El Mouloud,0.481,direct
09.581.03.13.,Tighmi,Tiznit,09.581.03.13.,Tighmi,95810313,95810313,Commune de Tighmi,Tiznit Tighmi,0.569,direct
09.581.03.15.,Tizoughrane,Tiznit,09.581.03.15.,Tizoughrane,95810315,95810315,Commune de Tizoughrane,Tiznit Tizoughrane,0.474,direct
09.581.03.17.,Tnine Aday,Tiznit,09.581.03.17.,Tnine Aday,95810317,95810317,Commune de Tnine Aday,Tiznit Tnine Aday,0.557,direct
09.581.09.01.,Afella Ighir,Tiznit,09.581.09.01.,Afella Ighir,95810901,95810901,Commune d'Afella Ighir,Tiznit Afella Ighir,0.544,direct
09.581.09.03.,Ait Ouafqa,Tiznit,09.581.09.03.,Ait Ouafqa,95810903,95810903,Commune d'Ait Ouafqa,Tiznit Ait Ouafqa,0.508,direct
09.581.09.05.,Ammelne,Tiznit,09.581.09.05.,Ammelne,95810905,95810905,Commune d'Ammelne,Tiznit Ammelne,0.589,direct
09.581.09.07.,Irigh N'Tahala,Tiznit,09.581.09.07.,Irigh N'Tahala,95810907,95810907,Commune d'Irigh N'tahala,Tiznit Irigh N'Tahala,0.575,direct
09.581.09.09.,Tarsouat,Tiznit,09.581.09.09.,Tarsouat,95810909,95810909,Commune de Tarsouat,Tiznit Tarsouat,0.584,direct
09.581.09.11.,Tassrirt,Tiznit,09.581.09.11.,Tassrirt,95810911,95810911,Commune de Tassrirt,Tiznit Tassrirt,0.545,direct
09.581.11.01.,Arbaa Rasmouka,Tiznit,09.581.11.01.,Arbaa Rasmouka,95811101,95811101,Commune d'Arbaa Rasmouka,Tiznit Arbaa Rasmouka,0.573,direct
09.581.11.03.,Arbaa Sahel,Tiznit,09.581.11.03.,Arbaa Sahel,95811103,95811103,Commune d'Arbaa Sahel,Tiznit Arbaa Sahel,0.562,direct
09.581.11.05.,Bounaamane,Tiznit,09.581.11.05.,Bounaamane,95811105,95811105,Commune de Bounaamane,Tiznit Bounaamane,0.599,direct
09.581.11.07.,El Maader El Kabir,Tiznit,09.581.11.07.,El Maader El Kabir,95811107,95811107,Commune d'El Maader El Kabir,Tiznit El Maader El Kabir,0.646,direct
09.581.11.09.,Ouijjane,Tiznit,09.581.11.09.,Ouijjane,95811109,95811109,Commune d'Ouijjane,Tiznit Ouijjane,0.568,direct
09.581.11.11.,Reggada,Tiznit,09.581.11.11.,Reggada,95811111,95811111,Commune de Reggada,Tiznit Reggada,0.634,direct
09.581.11.13.,Sidi Bouabdelli,Tiznit,09.581.11.13.,Sidi Bouabdelli,95811113,95811113,Commune de Sidi Bouabdelli,Tiznit Sidi Bouabdelli,0.526,direct
09.581.11.15.,Tnine Aglou,Tiznit,09.581.11.15.,Tnine Aglou,95811115,95811115,Commune de Tnine Aglou,Tiznit Tnine Aglou,0.623,direct
10.071.01.01.,Assa (Mun.),Assa-Zag,10.071.01.01.,Assa (M),100710101,100710101,Commune d'Assa,Assa-Zag Assa (M),0.687,direct
10.071.01.03.,Zag (Mun.),Assa-Zag,10.071.01.03.,Zag (M),100710103,100710103,Commune de Zag,Assa-Zag Zag (M),0.729,direct
10.071.03.01.,Aouint Lahna,Assa-Zag,10.071.03.01.,Aouint Lahna,100710301,100710301,Commune d'Aouint Lahna,Assa-Zag Aouint Lahna,0.602,direct
10.071.03.03.,Aouint Yghomane,Assa-Zag,10.071.03.03.,Aouint Yghomane,100710303,100710303,Commune d'Aouint Yghomane,Assa-Zag Aouint Yghomane,0.651,direct
10.071.03.05.,Touizgui,Assa-Zag,10.071.03.05.,Touizgui,100710305,100710305,Commune de Touizgui,Assa-Zag Touizgui,0.553,direct
10.071.05.01.,Al Mahbass,Assa-Zag,10.071.05.01.,Al Mahbass,100710501,100710501,Commune d'Al Mahbass,Assa-Zag Al Mahbass,0.787,direct
10.071.05.03.,Labouirat,Assa-Zag,10.071.05.03.,Labouirat,100710503,100710503,Commune de Labouirat,Assa-Zag Labouirat,0.545,direct
10.261.01.01.,Bouizakarne (Mun.),Guelmim,10.261.01.01.,Bouizakarne (M),102610101,102610101,Commune de Bouizakarne,Guelmim Bouizakarne (M),0.711,direct
10.261.01.03.,Guelmim (Mun.),Guelmim,10.261.01.03.,Guelmim (M),102610103,102610103,Commune de Guelmim,Guelmim Guelmim (M),0.686,direct
10.261.03.01.,Aday,Guelmim,10.261.03.01.,Aday,102610301,102610301,Commune d'Aday,Guelmim Aday,0.632,direct
10.261.03.03.,Ait Boufoulen,Guelmim,10.261.03.03.,Ait Boufoulen,102610303,102610303,Commune d'Ait Boufoulen,Guelmim Ait Boufoulen,0.523,direct
10.261.03.05.,Amtdi,Guelmim,10.261.03.05.,Amtdi,102610305,102610305,Commune d'Amtdi,Guelmim Amtdi,0.564,direct
10.261.03.07.,Ifrane Atlas Saghir,Guelmim,10.261.03.07.,Ifrane Atlas Saghir,102610307,102610307,Commune d'Ifrane Atlas Saghir,Guelmim Ifrane Atlas Saghir,0.622,direct
10.261.03.09.,Tagante,Guelmim,10.261.03.09.,Tagante,102610309,102610309,Commune de Tagante,Guelmim Tagante,0.607,direct
10.261.03.11.,Taghjijt,Guelmim,10.261.03.11.,Taghjijt,102610311,102610311,Commune de Taghjijt,Guelmim Taghjijt,0.517,direct
10.261.03.13.,Timoulay,Guelmim,10.261.03.13.,Timoulay,102610313,102610313,Commune de Timoulay,Guelmim Timoulay,0.614,direct
10.261.05.03.,Aferkat,Guelmim,10.261.05.03.,Aferkat,102610503,102610503,Commune d'Aferkat,Guelmim Aferkat,0.508,direct
10.261.05.05.,Asrir,Guelmim,10.261.05.05.,Asrir,102610505,102610505,Commune d'Asrir,Guelmim Asrir,0.678,direct
10.261.05.09.,Fask,Guelmim,10.261.05.09.,Fask,102610509,102610509,Commune de Fask,Guelmim Fask,0.656,direct
10.261.05.21.,Tiglit,Guelmim,10.261.05.21.,Tiglit,102610521,102610521,Commune de Tiglit,Guelmim Tiglit,0.374,direct
10.261.07.01.,Abaynou,Guelmim,10.261.07.01.,Abaynou,102610701,102610701,Commune d'Abaynou,Guelmim Abaynou,0.656,direct
10.261.07.07.,Echatea El Abied,Guelmim,10.261.07.07.,Echatea El Abied,102610707,102610707,Commune d'Echatea El Abied,Guelmim Echatea El Abied,0.469,direct
10.261.07.11.,Labyar,Guelmim,10.261.07.11.,Labyar,102610711,102610711,Commune de Labyar,Guelmim Labyar,0.684,direct
10.261.07.13.,Laqsabi Tagoust,Guelmim,10.261.07.13.,Laqsabi Tagoust,102610713,102610713,Commune de Laqsabi Tagoust,Guelmim Laqsabi Tagoust,0.749,direct
10.261.07.15.,Rass Oumlil,Guelmim,10.261.07.15.,Rass Oumlil,102610715,102610715,Commune de Rass Oumlil,Guelmim Rass Oumlil,0.566,direct
10.261.07.17.,Taliouine Assaka,Guelmim,10.261.07.17.,Taliouine Assaka,102610717,102610717,Commune de Taliouine Assaka,Guelmim Taliouine Assaka,0.725,direct
10.261.07.19.,Targa Wassay,Guelmim,10.261.07.19.,Targa Wassay,102610719,102610719,Commune de Targa Wassay,Guelmim Targa Wassay,0.614,direct
10.473.01.01.,Lakhsas (Mun.),Sidi Ifni,10.473.01.01.,Lakhsas (M),104730101,104730101,Commune de Lakhsas,Tiznit Lakhsas (M),0.648,direct
10.473.01.03.,Sidi Ifni (Mun.),Sidi Ifni,10.473.01.03.,Sidi Ifni  (M),104730103,104730103,Commune de Sidi Ifni,Tiznit Sidi Ifni (M),0.705,direct
10.473.05.01.,Arbaa Ait Abdellah,Sidi Ifni,10.473.05.01.,Arbaa Ait Abdellah,104730501,104730501,Commune d'Arbaa Ait Abdellah,Tiznit Arbaa Ait Abdellah,0.5,direct
10.473.05.03.,Imi N'Fast,Sidi Ifni,10.473.05.03.,Imi-N'Fast,104730503,104730503,Commune d'Imi-N'fast,Tiznit Imi N'Fast,0.522,direct
10.473.05.05.,Mesti,Sidi Ifni,10.473.05.05.,Mesti,104730505,104730505,Commune de Mesti,Tiznit Mesti,0.553,direct
10.473.05.07.,Mirleft,Sidi Ifni,10.473.05.07.,Mirleft,104730107,104730107,Commune de Mirleft,Tiznit Mirleft,0.549,direct
10.473.05.09.,Sbouya,Sidi Ifni,10.473.05.09.,Sbouya,104730509,104730509,Commune de Sbouya,Tiznit Sbouya,0.584,direct
10.473.05.11.,Tangarfa,Sidi Ifni,10.473.05.11.,Tangarfa,104730511,104730511,Commune de Tangarfa,Tiznit Tangarfa,0.568,direct
10.473.05.13.,Tioughza,Sidi Ifni,10.473.05.13.,Tioughza,104730513,104730513,Commune de Tioughza,Tiznit Tioughza,0.5,direct
10.473.05.15.,Tnine Amellou,Sidi Ifni,10.473.05.15.,Tnine Amellou,104730515,104730515,Commune de Tnine Amellou,Tiznit Tnine Amellou,0.546,direct
10.473.07.01.,Ait Erkha,Sidi Ifni,10.473.07.01.,Ait Erkha,104730701,104730701,Commune d'Ait Erkha,Tiznit Ait Erkha,0.512,direct
10.473.07.03.,Anfeg,Sidi Ifni,10.473.07.03.,Anfeg,104730703,104730703,Commune d'Anfeg,Tiznit Anfeg,0.425,direct
10.473.07.05.,Boutrouch,Sidi Ifni,10.473.07.05.,Boutrouch,104730705,104730705,Commune de Boutrouch,Tiznit Boutrouch,0.529,direct
10.473.07.07.,Ibdar,Sidi Ifni,10.473.07.07.,,104730707,104730707,Commune d'Ibdar,Tiznit Ibdar,0.548,direct
10.473.07.09.,Sebt Ennabour,Sidi Ifni,10.473.07.09.,Sebt Ennabour,104730709,104730709,Commune de Sebt Ennabour,Tiznit Sebt Ennabour,0.532,direct
10.473.07.11.,Sidi AbdallahOu Belaid,Sidi Ifni,10.473.07.11.,,104730711,104730711,Commune de Sidi Abdellah Ou Belaid,Tiznit Sidi Abdallah Ou Belaid,0.528,direct
10.473.07.13.,Sidi H'Saine Ou Ali,Sidi Ifni,10.473.07.13.,Sidi H'Saine Ou Ali,104730713,104730713,Commune de Sidi H'saine Ou Ali,Tiznit Sidi H'Saine Ou Ali,0.5,direct
10.473.07.15.,Sidi M'Bark,Sidi Ifni,10.473.07.15.,Sidi M'Bark,104730715,104730715,Commune de Sidi M'bark,Tiznit Sidi M'Bark,0.493,direct
10.473.07.17.,Tighirt,Sidi Ifni,10.473.07.17.,Tighirt,104730717,104730717,Commune de Tighirt,Tiznit Tighirt,0.535,direct
10.521.01.01.,Tan Tan (Mun.),Tan-Tan,10.521.01.01.,Tan-Tan (M),105210101,105210101,Commune de Tan-Tan,Tan-Tan Tan Tan (M),0.693,direct
10.521.01.03.,El Ouatia (Mun.),Tan-Tan,10.521.01.03.,El ouatia (M),105210103,105210103,Commune d'El Ouatia,Tan-Tan El Ouatia (M),0.871,direct
10.521.03.01.,Msied,Tan-Tan,10.521.03.01.,Msied,105210301,105210301,Commune de Msied,Tan-Tan Msied,0.488,direct
10.521.03.03.,Tilemzoun,Tan-Tan,10.521.03.03.,Tilemzoun,105210303,105210303,Commune de Tilemzoun,Tan-Tan Tilemzoun,0.46,direct
10.521.05.01.,Abteh,Tan-Tan,10.521.05.01.,Abteh,105210501,105210501,Commune d'Abteh,Tan-Tan Abteh,0.397,direct
10.521.05.03.,Ben Khlil,Tan-Tan,10.521.05.03.,Ben Khlil,105210503,105210503,Commune de Ben Khlil,Tan-Tan Ben Khlil,0.463,direct
10.521.05.05.,Chbika,Tan-Tan,10.521.05.05.,Chbika,105210505,105210505,Commune de Chbika,Tan-Tan Chbika,0.471,direct
11.121.01.01.,Boujdour (Mun.),Boujdour,11.121.01.01.,Boujdour (M),111210101,111210101,Commune de Boujdour,Boujdour Boujdour (M),0.687,direct
11.121.03.01.,Gueltat Zemmour,Boujdour,11.121.03.01.,Gueltat Zemmour,111210301,111210301,Commune de Gueltat Zemmour,Boujdour Gueltat Zemmour,0.434,direct
11.121.03.03.,Jraifia,Boujdour,11.121.03.03.,Jraifia,111210303,111210303,Commune de Jraifia,Boujdour Jraifia,0.578,direct
11.121.03.05.,Lamssid,Boujdour,11.121.03.05.,Lamssid,111210305,111210305,Commune de Lamssid,Boujdour Lamssid,0.628,direct
11.221.01.01.,Es-semara (Mun.),Es-Semara,11.221.01.01.,Es-semara (M),112210101,112210101,Commune d'Es-Semara,Es-Semara Es-semara (M),0.719,direct
11.221.03.01.,Amgala,Es-Semara,11.221.03.01.,Amgala,112210301,112210301,Commune d'Amgala,Es-Semara Amgala,0.826,direct
11.221.03.03.,Haouza,Es-Semara,11.221.03.03.,Haouza,112210303,112210303,Commune de Haouza,Es-Semara Haouza,0.635,direct
11.221.03.05.,Jdiriya,Es-Semara,11.221.03.05.,Jdiriya,112210305,112210305,Commune de Jdiriya,Es-Semara Jdiriya,0.656,direct
11.221.03.07.,Sidi Ahmed Laaroussi,Es-Semara,11.221.03.07.,Sidi Ahmed Laaroussi,112210307,112210307,Commune de Sidi Ahmed Laaroussi,Es-Semara Sidi Ahmed Laaroussi,0.473,direct
11.221.03.09.,Tifariti,Es-Semara,11.221.03.09.,Tifariti,112210309,112210309,Commune de Tifariti,Es-Semara Tifariti,0.751,direct
11.321.01.01.,El Marsa (Mun.),Laâyoune,11.321.01.01.,El Marsa (M),113210101,113210101,Commune d'El Marsa,Laayoune El Marsa (M),0.798,direct
11.321.01.03.,Laayoune (Mun.),Laâyoune,11.321.01.03.,Laâyoune (M),113210103,113210103,Commune de Laâyoune,Laayoune Laayoune (M),0.712,direct
11.321.03.01.,Boukraa,Laâyoune,11.321.03.01.,Boukraa,113210301,113210301,Commune de Boukraa,Laayoune Boukraa,0.684,direct
11.321.03.03.,Dcheira,Laâyoune,11.321.03.03.,Dcheira,113210303,113210303,Commune de Dcheira,Laayoune Dcheira,0.64,direct
11.321.03.05.,Foum El Oued,Laâyoune,11.321.03.05.,Foum El Oued,113210305,113210305,Commune de Foum El Oued,Laayoune Foum El Oued,0.738,direct
11.537.01.05.,Tarfaya (Mun.),Tarfaya,11.537.01.05.,Tarfaya (M),115370105,115370105,Commune de Tarfaya,Laayoune Tarfaya (M),0.676,direct
11.537.03.03.,Daoura,Tarfaya,11.537.03.03.,Daoura,115370303,115370303,Commune de Daoura,Laayoune Daoura,0.598,direct
11.537.03.05.,El Hagounia,Tarfaya,11.537.03.05.,El Hagounia,115370305,115370305,Commune d'El Hagounia,Laayoune El Hagounia,0.765,direct
11.537.05.01.,Akhfennir,Tarfaya,11.537.05.01.,Akhfennir,115370501,115370501,Commune d'Akhfennir,Laayoune Akhfennir,0.635,direct
11.537.05.07.,Tah,Tarfaya,11.537.05.07.,Tah,115370507,115370507,Commune de Tah,,,
12.066.01.03.,Lagouira (Mun.),Aousserd,12.066.01.03.,,120660103,120660103,Commune de Lagouira,Aousserd Lagouira (M),0.74,direct
12.066.03.03.,Aghouinite,Aousserd,12.066.03.03.,,120660303,120660303,Commune d'Aghouinite,Aousserd Aghouinite,0.698,direct
12.066.03.05.,Aousserd,Aousserd,12.066.03.05.,Aousserd,120660305,120660305,Commune d'Aousserd,Aousserd Aousserd,0.588,direct
12.066.03.07.,Tichla,Aousserd,12.066.03.07.,Tichla,120660307,120660307,Commune de Tichla,Aousserd Tichla,0.667,direct
12.066.03.09.,Zoug,Aousserd,12.066.03.09.,,120660309,120660309,Commune de Zoug,Aousserd Zoug,0.622,direct
12.066.05.03.,Bir Gandouz,Aousserd,12.066.05.03.,Bir Gandouz,120660503,120660503,Commune de Bir Gandouz,Aousserd Bir Gandouz,0.794,direct
12.391.01.01.,Dakhla (Mun.),Oued Ed-Dahab,12.391.01.01.,Dakhla (M),123910101,123910101,Commune de Dakhla,Oued-Ed-Dahab Dakhla (M),0.743,direct
12.391.05.01.,Bir Anzarane,Oued Ed-Dahab,12.391.05.01.,Bir Anzarane,123910501,123910501,Commune de Bir Anzarane,Oued-Ed-Dahab Bir Anzarane,0.713,direct
12.391.05.03.,Gleibat El Foula,Oued Ed-Dahab,12.391.05.03.,Gleibat El Foula,123910503,123910503,Commune de Gleibat El Foula,Oued-Ed-Dahab Gleibat El Foula,0.724,direct
12.391.05.05.,Mijik,Oued Ed-Dahab,12.391.05.05.,,123910505,123910505,Commune de Mijik,Oued-Ed-Dahab Mijik,0.675,direct
